name,csv_id,compound_id,protein_a_name,protein_b_name,total_aa,n_protein_a_chains,n_protein_b_chains,total_chains,mg_asym_id,moa_type,af3_ranking_score,af3_mg_chain_iptm
mgtbind_4850,4850,2586,KRAS,CYPA,354,1,1,3,2,heterodimerization-nondegradative,0.624611469,0.69
mgtbind_4851,4851,2586,KRAS,CYPA,354,1,1,3,2,heterodimerization-nondegradative,0.606887946,0.67
mgtbind_4852,4852,2587,KRAS,CYPA,354,1,1,3,2,heterodimerization-nondegradative,0.678291356,0.76
mgtbind_4853,4853,2587,KRAS,CYPA,354,1,1,3,2,heterodimerization-nondegradative,0.679279653,0.77
mgtbind_4854,4854,2588,KRAS,CYPA,354,1,1,3,2,heterodimerization-nondegradative,0.614883773,0.66
mgtbind_4855,4855,2588,KRAS,CYPA,354,1,1,3,2,heterodimerization-nondegradative,0.613579549,0.66
mgtbind_4856,4856,2589,KRAS,CYPA,354,1,1,3,2,heterodimerization-nondegradative,0.605693353,0.66
mgtbind_4857,4857,2589,KRAS,CYPA,354,1,1,3,2,heterodimerization-nondegradative,0.616223615,0.66
mgtbind_4858,4858,2590,KRAS,CYPA,354,1,1,3,2,heterodimerization-nondegradative,0.531990482,0.58
mgtbind_4859,4859,2590,KRAS,CYPA,354,1,1,3,2,heterodimerization-nondegradative,0.520585336,0.56
mgtbind_4860,4860,2591,KRAS,CYPA,354,1,1,3,2,heterodimerization-nondegradative,0.687423401,0.75
mgtbind_4861,4861,2591,KRAS,CYPA,354,1,1,3,2,heterodimerization-nondegradative,0.681375814,0.76
mgtbind_4862,4862,2592,KRAS,CYPA,354,1,1,3,2,heterodimerization-nondegradative,0.690747728,0.76
mgtbind_4863,4863,2592,KRAS,CYPA,354,1,1,3,2,heterodimerization-nondegradative,0.691566129,0.76
mgtbind_4864,4864,2593,KRAS,CYPA,354,1,1,3,2,heterodimerization-nondegradative,0.706303674,0.76
mgtbind_4865,4865,2593,KRAS,CYPA,354,1,1,3,2,heterodimerization-nondegradative,0.680757254,0.76
mgtbind_4866,4866,2594,KRAS,CYPA,354,1,1,3,2,heterodimerization-nondegradative,0.602832138,0.66
mgtbind_4867,4867,2594,KRAS,CYPA,354,1,1,3,2,heterodimerization-nondegradative,0.595992188,0.64
mgtbind_4868,4868,2595,KRAS,CYPA,354,1,1,3,2,heterodimerization-nondegradative,0.643896306,0.71
mgtbind_4869,4869,2595,KRAS,CYPA,354,1,1,3,2,heterodimerization-nondegradative,0.671501682,0.75
mgtbind_4870,4870,2596,KRAS,CYPA,354,1,1,3,2,heterodimerization-nondegradative,0.681822004,0.76
mgtbind_4871,4871,2596,KRAS,CYPA,354,1,1,3,2,heterodimerization-nondegradative,0.698086756,0.78
mgtbind_4872,4872,2597,KRAS,CYPA,354,1,1,3,2,heterodimerization-nondegradative,0.625591629,0.7
mgtbind_4873,4873,2597,KRAS,CYPA,354,1,1,3,2,heterodimerization-nondegradative,0.623958005,0.67
mgtbind_4874,4874,2598,KRAS,CYPA,354,1,1,3,2,heterodimerization-nondegradative,0.62117891,0.71
mgtbind_4875,4875,2598,KRAS,CYPA,354,1,1,3,2,heterodimerization-nondegradative,0.619377286,0.67
mgtbind_4876,4876,2599,KRAS,CYPA,354,1,1,3,2,heterodimerization-nondegradative,0.679120901,0.75
mgtbind_4877,4877,2599,KRAS,CYPA,354,1,1,3,2,heterodimerization-nondegradative,0.6764564,0.75
mgtbind_4878,4878,2600,KRAS,CYPA,354,1,1,3,2,heterodimerization-nondegradative,0.596896416,0.64
mgtbind_4879,4879,2600,KRAS,CYPA,354,1,1,3,2,heterodimerization-nondegradative,0.577861781,0.62
mgtbind_4880,4880,2601,KRAS,CYPA,354,1,1,3,2,heterodimerization-nondegradative,0.65990525,0.71
mgtbind_4881,4881,2601,KRAS,CYPA,354,1,1,3,2,heterodimerization-nondegradative,0.604845382,0.65
mgtbind_4882,4882,2602,KRAS,CYPA,354,1,1,3,2,heterodimerization-nondegradative,0.686358822,0.75
mgtbind_4883,4883,2602,KRAS,CYPA,354,1,1,3,2,heterodimerization-nondegradative,0.68550931,0.74
mgtbind_4884,4884,2603,KRAS,CYPA,354,1,1,3,2,heterodimerization-nondegradative,0.612556804,0.68
mgtbind_4885,4885,2603,KRAS,CYPA,354,1,1,3,2,heterodimerization-nondegradative,0.713785866,0.77
mgtbind_4886,4886,2604,KRAS,CYPA,354,1,1,3,2,heterodimerization-nondegradative,0.685282581,0.78
mgtbind_4887,4887,2604,KRAS,CYPA,354,1,1,3,2,heterodimerization-nondegradative,0.729832381,0.8
mgtbind_4888,4888,2605,KRAS,CYPA,354,1,1,3,2,heterodimerization-nondegradative,0.646432907,0.7
mgtbind_4889,4889,2605,KRAS,CYPA,354,1,1,3,2,heterodimerization-nondegradative,0.65253082,0.71
mgtbind_4890,4890,2606,KRAS,CYPA,354,1,1,3,2,heterodimerization-nondegradative,0.672967808,0.76
mgtbind_4891,4891,2606,KRAS,CYPA,354,1,1,3,2,heterodimerization-nondegradative,0.681918504,0.76
mgtbind_4892,4892,2607,KRAS,CYPA,354,1,1,3,2,heterodimerization-nondegradative,0.672519776,0.75
mgtbind_4893,4893,2607,KRAS,CYPA,354,1,1,3,2,heterodimerization-nondegradative,0.661176744,0.73
mgtbind_4894,4894,2608,KRAS,CYPA,354,1,1,3,2,heterodimerization-nondegradative,0.500609607,0.55
mgtbind_4895,4895,2608,KRAS,CYPA,354,1,1,3,2,heterodimerization-nondegradative,0.493023055,0.56
mgtbind_4896,4896,2609,KRAS,CYPA,354,1,1,3,2,heterodimerization-nondegradative,0.681351352,0.79
mgtbind_4897,4897,2609,KRAS,CYPA,354,1,1,3,2,heterodimerization-nondegradative,0.719615537,0.79
mgtbind_4898,4898,2610,KRAS,CYPA,354,1,1,3,2,heterodimerization-nondegradative,0.663346648,0.74
mgtbind_4899,4899,2610,KRAS,CYPA,354,1,1,3,2,heterodimerization-nondegradative,0.656982478,0.72
mgtbind_4900,4900,2611,KRAS,CYPA,354,1,1,3,2,heterodimerization-nondegradative,0.593419194,0.65
mgtbind_4901,4901,2611,KRAS,CYPA,354,1,1,3,2,heterodimerization-nondegradative,0.480750878,0.52
mgtbind_4902,4902,2612,KRAS,CYPA,354,1,1,3,2,heterodimerization-nondegradative,0.607088475,0.67
mgtbind_4903,4903,2612,KRAS,CYPA,354,1,1,3,2,heterodimerization-nondegradative,0.695362169,0.74
mgtbind_4904,4904,2613,KRAS,CYPA,354,1,1,3,2,heterodimerization-nondegradative,0.566126149,0.62
mgtbind_4905,4905,2613,KRAS,CYPA,354,1,1,3,2,heterodimerization-nondegradative,0.534075651,0.6
mgtbind_4906,4906,2614,KRAS,CYPA,354,1,1,3,2,heterodimerization-nondegradative,0.609555725,0.66
mgtbind_4907,4907,2614,KRAS,CYPA,354,1,1,3,2,heterodimerization-nondegradative,0.639263914,0.71
mgtbind_4908,4908,2615,KRAS,CYPA,354,1,1,3,2,heterodimerization-nondegradative,0.521926907,0.55
mgtbind_4909,4909,2615,KRAS,CYPA,354,1,1,3,2,heterodimerization-nondegradative,0.492609891,0.52
mgtbind_4910,4910,2616,KRAS,CYPA,354,1,1,3,2,heterodimerization-nondegradative,0.662108585,0.72
mgtbind_4911,4911,2616,KRAS,CYPA,354,1,1,3,2,heterodimerization-nondegradative,0.641173994,0.7
mgtbind_4912,4912,2617,KRAS,CYPA,354,1,1,3,2,heterodimerization-nondegradative,0.660264223,0.72
mgtbind_4913,4913,2617,KRAS,CYPA,354,1,1,3,2,heterodimerization-nondegradative,0.648974372,0.71
mgtbind_4914,4914,2618,KRAS,CYPA,354,1,1,3,2,heterodimerization-nondegradative,0.601796718,0.65
mgtbind_4915,4915,2618,KRAS,CYPA,354,1,1,3,2,heterodimerization-nondegradative,0.605513511,0.67
mgtbind_4916,4916,2619,KRAS,CYPA,354,1,1,3,2,heterodimerization-nondegradative,0.592950566,0.64
mgtbind_4917,4917,2619,KRAS,CYPA,354,1,1,3,2,heterodimerization-nondegradative,0.606543521,0.66
mgtbind_4918,4918,2620,KRAS,CYPA,354,1,1,3,2,heterodimerization-nondegradative,0.516760147,0.55
mgtbind_4919,4919,2620,KRAS,CYPA,354,1,1,3,2,heterodimerization-nondegradative,0.480448833,0.53
mgtbind_4920,4920,2621,KRAS,CYPA,354,1,1,3,2,heterodimerization-nondegradative,0.689158934,0.75
mgtbind_4921,4921,2621,KRAS,CYPA,354,1,1,3,2,heterodimerization-nondegradative,0.705037073,0.78
mgtbind_4922,4922,2622,KRAS,CYPA,354,1,1,3,2,heterodimerization-nondegradative,0.58431466,0.63
mgtbind_4923,4923,2622,KRAS,CYPA,354,1,1,3,2,heterodimerization-nondegradative,0.592738378,0.66
mgtbind_4924,4924,2623,KRAS,CYPA,354,1,1,3,2,heterodimerization-nondegradative,0.64909113,0.7
mgtbind_4925,4925,2623,KRAS,CYPA,354,1,1,3,2,heterodimerization-nondegradative,0.570877162,0.64
mgtbind_4926,4926,2624,KRAS,CYPA,354,1,1,3,2,heterodimerization-nondegradative,0.548186843,0.61
mgtbind_4927,4927,2624,KRAS,CYPA,354,1,1,3,2,heterodimerization-nondegradative,0.641461392,0.71
mgtbind_4928,4928,2625,KRAS,CYPA,354,1,1,3,2,heterodimerization-nondegradative,0.507843232,0.53
mgtbind_4929,4929,2625,KRAS,CYPA,354,1,1,3,2,heterodimerization-nondegradative,0.501742688,0.53
mgtbind_4930,4930,2626,KRAS,CYPA,354,1,1,3,2,heterodimerization-nondegradative,0.596758324,0.65
mgtbind_4931,4931,2626,KRAS,CYPA,354,1,1,3,2,heterodimerization-nondegradative,0.594759903,0.65
mgtbind_4932,4932,2627,KRAS,CYPA,354,1,1,3,2,heterodimerization-nondegradative,0.548264482,0.61
mgtbind_4933,4933,2627,KRAS,CYPA,354,1,1,3,2,heterodimerization-nondegradative,0.530633915,0.58
mgtbind_4934,4934,2628,KRAS,CYPA,354,1,1,3,2,heterodimerization-nondegradative,0.61342147,0.67
mgtbind_4935,4935,2628,KRAS,CYPA,354,1,1,3,2,heterodimerization-nondegradative,0.613306886,0.67
mgtbind_4936,4936,2629,KRAS,CYPA,354,1,1,3,2,heterodimerization-nondegradative,0.549414503,0.59
mgtbind_4937,4937,2629,KRAS,CYPA,354,1,1,3,2,heterodimerization-nondegradative,0.516716721,0.53
mgtbind_4938,4938,2630,KRAS,CYPA,354,1,1,3,2,heterodimerization-nondegradative,0.594194381,0.64
mgtbind_4939,4939,2630,KRAS,CYPA,354,1,1,3,2,heterodimerization-nondegradative,0.603509846,0.65
mgtbind_4940,4940,2631,KRAS,CYPA,354,1,1,3,2,heterodimerization-nondegradative,0.590708956,0.65
mgtbind_4941,4941,2631,KRAS,CYPA,354,1,1,3,2,heterodimerization-nondegradative,0.576462708,0.61
mgtbind_4942,4942,2632,KRAS,CYPA,354,1,1,3,2,heterodimerization-nondegradative,0.504716396,0.53
mgtbind_4943,4943,2632,KRAS,CYPA,354,1,1,3,2,heterodimerization-nondegradative,0.552857994,0.61
mgtbind_4944,4944,2633,KRAS,CYPA,354,1,1,3,2,heterodimerization-nondegradative,0.485255282,0.5
mgtbind_4945,4945,2633,KRAS,CYPA,354,1,1,3,2,heterodimerization-nondegradative,0.476788869,0.49
mgtbind_4946,4946,2634,KRAS,CYPA,354,1,1,3,2,heterodimerization-nondegradative,0.567559056,0.61
mgtbind_4947,4947,2634,KRAS,CYPA,354,1,1,3,2,heterodimerization-nondegradative,0.574250416,0.64
mgtbind_4948,4948,2635,KRAS,CYPA,354,1,1,3,2,heterodimerization-nondegradative,0.569339239,0.62
mgtbind_4949,4949,2635,KRAS,CYPA,354,1,1,3,2,heterodimerization-nondegradative,0.552180121,0.57
mgtbind_4950,4950,2636,KRAS,CYPA,354,1,1,3,2,heterodimerization-nondegradative,0.593366604,0.64
mgtbind_4951,4951,2636,KRAS,CYPA,354,1,1,3,2,heterodimerization-nondegradative,0.572409882,0.6
mgtbind_4952,4952,2637,KRAS,CYPA,354,1,1,3,2,heterodimerization-nondegradative,0.591777467,0.65
mgtbind_4953,4953,2637,KRAS,CYPA,354,1,1,3,2,heterodimerization-nondegradative,0.568967248,0.62
mgtbind_4954,4954,2638,KRAS,CYPA,354,1,1,3,2,heterodimerization-nondegradative,0.585354751,0.67
mgtbind_4955,4955,2638,KRAS,CYPA,354,1,1,3,2,heterodimerization-nondegradative,0.561539105,0.63
mgtbind_4956,4956,2639,KRAS,CYPA,354,1,1,3,2,heterodimerization-nondegradative,0.62316372,0.68
mgtbind_4957,4957,2639,KRAS,CYPA,354,1,1,3,2,heterodimerization-nondegradative,0.541846919,0.59
mgtbind_4958,4958,2640,KRAS,CYPA,354,1,1,3,2,heterodimerization-nondegradative,0.639602491,0.73
mgtbind_4959,4959,2640,KRAS,CYPA,354,1,1,3,2,heterodimerization-nondegradative,0.626086276,0.72
mgtbind_4960,4960,2641,KRAS,CYPA,354,1,1,3,2,heterodimerization-nondegradative,0.641112025,0.71
mgtbind_4961,4961,2641,KRAS,CYPA,354,1,1,3,2,heterodimerization-nondegradative,0.610381945,0.68
mgtbind_4962,4962,2642,HRAS,CYPA,354,1,1,3,2,heterodimerization-nondegradative,0.571427498,0.63
mgtbind_4963,4963,2642,KRAS,CYPA,354,1,1,3,2,heterodimerization-nondegradative,0.514297189,0.53
mgtbind_4964,4964,2643,KRAS,CYPA,354,1,1,3,2,heterodimerization-nondegradative,0.515087002,0.53
mgtbind_4965,4965,2548,KRAS,CYPA,354,1,1,3,2,heterodimerization-nondegradative,0.625006676,0.68
mgtbind_4966,4966,2548,HRAS,CYPA,354,1,1,3,2,heterodimerization-nondegradative,0.634446529,0.71
mgtbind_4967,4967,2548,NRAS,CYPA,354,1,1,3,2,heterodimerization-nondegradative,0.573533405,0.62
mgtbind_348,348,215,14-3-3 sigma,Pin1,411,1,1,3,2,heterodimerization-nondegradative,0.431823154,0.41
mgtbind_349,349,216,14-3-3 sigma,Pin1,411,1,1,3,2,heterodimerization-nondegradative,0.667291651,0.53
mgtbind_352,352,219,14-3-3 sigma,Pin1,411,1,1,3,2,heterodimerization-nondegradative,0.492856291,0.49
mgtbind_355,355,222,14-3-3 sigma,Pin1,411,1,1,3,2,heterodimerization-nondegradative,0.499226219,0.56
mgtbind_358,358,225,14-3-3 sigma,Pin1,411,1,1,3,2,heterodimerization-nondegradative,0.489974384,0.51
mgtbind_359,359,226,14-3-3 sigma,Pin1,411,1,1,3,2,heterodimerization-nondegradative,0.483675516,0.49
mgtbind_401,401,237,14-3-3 sigma,Pin1,411,1,1,3,2,heterodimerization-nondegradative,0.531480874,0.52
mgtbind_402,402,238,14-3-3 sigma,Pin1,411,1,1,3,2,heterodimerization-nondegradative,0.521849964,0.5
mgtbind_733,733,577,PD-L1,MAP1LC3B,415,1,1,3,2,heterodimerization-nondegradative,0.413801029,0.51
mgtbind_692,692,525,WIL-FL,WIL-FL,434,1,1,3,2,homodimerization,0.617164811,0.52
mgtbind_693,693,526,WIL-FL,WIL-FL,434,1,1,3,2,homodimerization,0.591079719,0.69
mgtbind_694,694,527,WIL-FL,WIL-FL,434,1,1,3,2,homodimerization,0.562062475,0.62
mgtbind_695,695,528,WIL-FL,WIL-FL,434,1,1,3,2,homodimerization,0.562327112,0.59
mgtbind_696,696,529,WIL-FL,WIL-FL,434,1,1,3,2,homodimerization,0.509881677,0.58
mgtbind_697,697,531,WIL-FL,WIL-FL,434,1,1,3,2,homodimerization,0.563833874,0.48
mgtbind_698,698,532,WIL-FL,WIL-FL,434,1,1,3,2,homodimerization,0.579673725,0.52
mgtbind_4968,4968,58,WIL-FL,WIL-FL,434,1,1,3,2,homodimerization,0.570759768,0.6
mgtbind_601,601,435,Cdc34A,Ub,465,1,1,3,2,heterodimerization-nondegradative,0.753460045,0.9
mgtbind_602,602,436,Cdc34A,Ub,465,1,1,3,2,heterodimerization-nondegradative,0.709348324,0.84
mgtbind_603,603,437,Cdc34A,Ub,465,1,1,3,2,heterodimerization-nondegradative,0.736419509,0.88
mgtbind_604,604,438,Cdc34A,Ub,465,1,1,3,2,heterodimerization-nondegradative,0.755051473,0.88
mgtbind_605,605,439,Cdc34A,Ub,465,1,1,3,2,heterodimerization-nondegradative,0.74234423,0.88
mgtbind_606,606,440,Cdc34A,Ub,465,1,1,3,2,heterodimerization-nondegradative,0.738795387,0.87
mgtbind_607,607,441,Cdc34A,Ub,465,1,1,3,2,heterodimerization-nondegradative,0.713730279,0.84
mgtbind_608,608,442,Cdc34A,Ub,465,1,1,3,2,heterodimerization-nondegradative,0.747184223,0.89
mgtbind_609,609,443,Cdc34A,Ub,465,1,1,3,2,heterodimerization-nondegradative,0.732973402,0.87
mgtbind_610,610,444,Cdc34A,Ub,465,1,1,3,2,heterodimerization-nondegradative,0.743602831,0.88
mgtbind_611,611,445,Cdc34A,Ub,465,1,1,3,2,heterodimerization-nondegradative,0.750370958,0.88
mgtbind_612,612,446,Cdc34A,Ub,465,1,1,3,2,heterodimerization-nondegradative,0.748555374,0.88
mgtbind_613,613,447,Cdc34A,Ub,465,1,1,3,2,heterodimerization-nondegradative,0.73561785,0.86
mgtbind_614,614,448,Cdc34A,Ub,465,1,1,3,2,heterodimerization-nondegradative,0.741776559,0.87
mgtbind_615,615,449,Cdc34A,Ub,465,1,1,3,2,heterodimerization-nondegradative,0.74506641,0.87
mgtbind_616,616,450,Cdc34A,Ub,465,1,1,3,2,heterodimerization-nondegradative,0.729449877,0.85
mgtbind_617,617,451,Cdc34A,Ub,465,1,1,3,2,heterodimerization-nondegradative,0.755988411,0.89
mgtbind_618,618,452,Cdc34A,Ub,465,1,1,3,2,heterodimerization-nondegradative,0.758030628,0.88
mgtbind_619,619,453,Cdc34A,Ub,465,1,1,3,2,heterodimerization-nondegradative,0.757787375,0.88
mgtbind_620,620,454,Cdc34A,Ub,465,1,1,3,2,heterodimerization-nondegradative,0.746432981,0.89
mgtbind_621,621,455,Cdc34A,Ub,465,1,1,3,2,heterodimerization-nondegradative,0.761904821,0.89
mgtbind_622,622,456,Cdc34A,Ub,465,1,1,3,2,heterodimerization-nondegradative,0.759299739,0.87
mgtbind_623,623,457,Cdc34A,Ub,465,1,1,3,2,heterodimerization-nondegradative,0.739176462,0.88
mgtbind_624,624,458,Cdc34A,Ub,465,1,1,3,2,heterodimerization-nondegradative,0.757232851,0.86
mgtbind_625,625,459,Cdc34A,Ub,465,1,1,3,2,heterodimerization-nondegradative,0.754808329,0.85
mgtbind_626,626,460,Cdc34A,Ub,465,1,1,3,2,heterodimerization-nondegradative,0.74326238,0.84
mgtbind_627,627,461,Cdc34A,Ub,465,1,1,3,2,heterodimerization-nondegradative,0.740383679,0.88
mgtbind_628,628,462,Cdc34A,Ub,465,1,1,3,2,heterodimerization-nondegradative,0.745536311,0.86
mgtbind_629,629,463,Cdc34A,Ub,465,1,1,3,2,heterodimerization-nondegradative,0.736586517,0.87
mgtbind_630,630,464,Cdc34A,Ub,465,1,1,3,2,heterodimerization-nondegradative,0.741013628,0.88
mgtbind_631,631,465,Cdc34A,Ub,465,1,1,3,2,heterodimerization-nondegradative,0.739823852,0.88
mgtbind_632,632,466,Cdc34A,Ub,465,1,1,3,2,heterodimerization-nondegradative,0.721450749,0.82
mgtbind_633,633,467,Cdc34A,Ub,465,1,1,3,2,heterodimerization-nondegradative,0.740159664,0.85
mgtbind_634,634,468,Cdc34A,Ub,465,1,1,3,2,heterodimerization-nondegradative,0.742072557,0.87
mgtbind_635,635,469,Cdc34A,Ub,465,1,1,3,2,heterodimerization-nondegradative,0.749245527,0.85
mgtbind_636,636,470,Cdc34A,Ub,465,1,1,3,2,heterodimerization-nondegradative,0.757975849,0.84
mgtbind_637,637,471,Cdc34A,Ub,465,1,1,3,2,heterodimerization-nondegradative,0.714574561,0.8
mgtbind_638,638,472,Cdc34A,Ub,465,1,1,3,2,heterodimerization-nondegradative,0.722339915,0.83
mgtbind_639,639,473,Cdc34A,Ub,465,1,1,3,2,heterodimerization-nondegradative,0.743000103,0.86
mgtbind_640,640,474,Cdc34A,Ub,465,1,1,3,2,heterodimerization-nondegradative,0.73451804,0.86
mgtbind_641,641,475,Cdc34A,Ub,465,1,1,3,2,heterodimerization-nondegradative,0.737592984,0.88
mgtbind_642,642,476,Cdc34A,Ub,465,1,1,3,2,heterodimerization-nondegradative,0.734391468,0.88
mgtbind_643,643,477,Cdc34A,Ub,465,1,1,3,2,heterodimerization-nondegradative,0.741925872,0.88
mgtbind_644,644,478,Cdc34A,Ub,465,1,1,3,2,heterodimerization-nondegradative,0.738889207,0.88
mgtbind_645,645,479,Cdc34A,Ub,465,1,1,3,2,heterodimerization-nondegradative,0.734878797,0.86
mgtbind_646,646,480,Cdc34A,Ub,465,1,1,3,2,heterodimerization-nondegradative,0.739335738,0.86
mgtbind_647,647,481,Cdc34A,Ub,465,1,1,3,2,heterodimerization-nondegradative,0.727936725,0.86
mgtbind_648,648,482,Cdc34A,Ub,465,1,1,3,2,heterodimerization-nondegradative,0.730513582,0.87
mgtbind_649,649,483,Cdc34A,Ub,465,1,1,3,2,heterodimerization-nondegradative,0.739184588,0.88
mgtbind_650,650,484,Cdc34A,Ub,465,1,1,3,2,heterodimerization-nondegradative,0.743315391,0.87
mgtbind_651,651,485,Cdc34A,Ub,465,1,1,3,2,heterodimerization-nondegradative,0.738198366,0.85
mgtbind_652,652,486,Cdc34A,Ub,465,1,1,3,2,heterodimerization-nondegradative,0.755550277,0.89
mgtbind_653,653,487,Cdc34A,Ub,465,1,1,3,2,heterodimerization-nondegradative,0.740310096,0.87
mgtbind_654,654,488,Cdc34A,Ub,465,1,1,3,2,heterodimerization-nondegradative,0.753572217,0.89
mgtbind_655,655,489,Cdc34A,Ub,465,1,1,3,2,heterodimerization-nondegradative,0.743054628,0.87
mgtbind_656,656,490,Cdc34A,Ub,465,1,1,3,2,heterodimerization-nondegradative,0.746178557,0.88
mgtbind_800,800,643,DCAF16,CDK4,519,1,1,3,2,heterodimerization-degradative,0.651296664,0.53
mgtbind_977,977,854,RNF126,LIN28A,520,1,1,3,2,heterodimerization-degradative,0.811421298,0.69
mgtbind_978,978,855,RNF126,LIN28A,520,1,1,3,2,heterodimerization-degradative,0.687407274,0.6
mgtbind_979,979,856,RNF126,LIN28A,520,1,1,3,2,heterodimerization-degradative,0.64381378,0.64
mgtbind_980,980,857,RNF126,LIN28A,520,1,1,3,2,heterodimerization-degradative,0.636019034,0.62
mgtbind_981,981,857,RNF126,LIN28B,561,1,1,3,2,heterodimerization-degradative,0.609936026,0.7
mgtbind_690,690,523,PD-L1,PD-L1,580,1,1,3,2,homodimerization,0.847251052,0.93
mgtbind_691,691,524,PD-L1,PD-L1,580,1,1,3,2,homodimerization,0.847683564,0.94
mgtbind_711,711,555,PD-L1,PD-L1,580,1,1,3,2,homodimerization,0.836349436,0.88
mgtbind_712,712,556,PD-L1,PD-L1,580,1,1,3,2,homodimerization,0.836395908,0.9
mgtbind_713,713,557,PD-L1,PD-L1,580,1,1,3,2,homodimerization,0.8340412,0.9
mgtbind_714,714,558,PD-L1,PD-L1,580,1,1,3,2,homodimerization,0.840857053,0.89
mgtbind_715,715,559,PD-L1,PD-L1,580,1,1,3,2,homodimerization,0.837476725,0.92
mgtbind_716,716,560,PD-L1,PD-L1,580,1,1,3,2,homodimerization,0.839594763,0.9
mgtbind_717,717,561,PD-L1,PD-L1,580,1,1,3,2,homodimerization,0.837694038,0.92
mgtbind_718,718,562,PD-L1,PD-L1,580,1,1,3,2,homodimerization,0.837450241,0.9
mgtbind_719,719,563,PD-L1,PD-L1,580,1,1,3,2,homodimerization,0.840331031,0.92
mgtbind_720,720,564,PD-L1,PD-L1,580,1,1,3,2,homodimerization,0.836596025,0.9
mgtbind_721,721,565,PD-L1,PD-L1,580,1,1,3,2,homodimerization,0.836876095,0.91
mgtbind_857,857,694,CRBN,PDE6D,592,1,1,3,2,heterodimerization-degradative,0.854303053,0.92
mgtbind_861,861,695,CRBN,PDE6D,592,1,1,3,2,heterodimerization-degradative,0.857413054,0.92
mgtbind_863,863,696,CRBN,PDE6D,592,1,1,3,2,heterodimerization-degradative,0.859036316,0.92
mgtbind_1007,1007,869,CRBN,PDE6D,592,1,1,3,2,heterodimerization-degradative,0.834155442,0.89
mgtbind_738,738,583,RNF126,CDK4,614,1,1,3,2,heterodimerization-degradative,0.717407998,0.72
mgtbind_808,808,649,RNF126,CDK4,614,1,1,3,2,heterodimerization-degradative,0.685065113,0.67
mgtbind_4362,4362,4309,CRBN,KRAS,631,1,1,3,2,heterodimerization-degradative,0.470698141,0.41
mgtbind_4363,4363,4310,CRBN,KRAS,631,1,1,3,2,heterodimerization-degradative,0.46909086,0.41
mgtbind_4364,4364,4311,CRBN,KRAS,631,1,1,3,2,heterodimerization-degradative,0.564719857,0.48
mgtbind_4365,4365,4312,CRBN,KRAS,631,1,1,3,2,heterodimerization-degradative,0.360772819,0.29
mgtbind_4366,4366,4313,CRBN,KRAS,631,1,1,3,2,heterodimerization-degradative,0.48762194,0.31
mgtbind_4367,4367,4314,CRBN,KRAS,631,1,1,3,2,heterodimerization-degradative,0.587846854,0.49
mgtbind_4368,4368,4315,CRBN,KRAS,631,1,1,3,2,heterodimerization-degradative,0.406156742,0.49
mgtbind_4369,4369,4316,CRBN,KRAS,631,1,1,3,2,heterodimerization-degradative,0.471840281,0.39
mgtbind_4370,4370,4317,CRBN,KRAS,631,1,1,3,2,heterodimerization-degradative,0.353947729,0.34
mgtbind_4371,4371,4318,CRBN,KRAS,631,1,1,3,2,heterodimerization-degradative,0.360289556,0.37
mgtbind_4372,4372,4319,CRBN,KRAS,631,1,1,3,2,heterodimerization-degradative,0.441149645,0.39
mgtbind_4373,4373,4320,CRBN,KRAS,631,1,1,3,2,heterodimerization-degradative,0.381436891,0.36
mgtbind_4374,4374,4321,CRBN,KRAS,631,1,1,3,2,heterodimerization-degradative,0.454934779,0.44
mgtbind_727,727,575,VHL_ELOB_ELOC,CDO1,643,3,1,5,4,heterodimerization-degradative,0.777638691,0.64
mgtbind_728,728,574,VHL_ELOB_ELOC,CDO1,643,3,1,5,4,heterodimerization-degradative,0.804367881,0.65
